charge_id,start_timestamp_utc,end_timestamp_utc,start_soc,end_soc,delta_soc,duration_sec,latitude,longitude,ambient_temp_c
charge_2029-12-06T034057138957Z_1661_3b684383,2029-12-06T03:40:57.138957Z,2029-12-06T08:48:34.138957Z,14,95,81,18457,21.03434,105.821837,21.66
charge_2029-12-07T221219104007Z_6321_58a7d708,2029-12-07T22:12:19.104007Z,2029-12-07T23:33:13.104007Z,49,71,22,4854,21.0344,105.821917,17.46
charge_2029-12-08T063906223894Z_4295_8d12d076,2029-12-08T06:39:06.223894Z,2029-12-08T09:38:51.223894Z,34,82,48,10785,21.034387,105.821747,15.65
charge_2029-12-09T104144359327Z_3880_ca2cf464,2029-12-09T10:41:44.359327Z,2029-12-09T14:31:04.359327Z,16,78,62,13760,21.034387,105.821809,22.29
charge_2029-12-12T165204676649Z_3341_ee10af11,2029-12-12T16:52:04.676649Z,2029-12-12T19:43:26.676649Z,34,80,46,10282,21.034369,105.821802,21.65
charge_2029-12-13T220309951954Z_6451_2119478c,2029-12-13T22:03:09.951954Z,2029-12-14T02:30:55.951954Z,22,100,78,16066,21.034411,105.821788,21.43
charge_2029-12-14T174231207970Z_3349_ec2bcba6,2029-12-14T17:42:31.207970Z,2029-12-14T19:54:20.207970Z,55,90,35,7909,21.034497,105.82186,23.03
charge_2029-12-15T053615599449Z_3392_66ffae33,2029-12-15T05:36:15.599449Z,2029-12-15T07:21:02.599449Z,71,100,29,6287,21.03445,105.821766,22.06
charge_2029-12-17T002910226997Z_1449_90ce2e07,2029-12-17T00:29:10.226997Z,2029-12-17T05:14:25.226997Z,15,92,77,17115,21.034384,105.821813,14.41
charge_2029-12-19T192037542797Z_4174_e83a5e94,2029-12-19T19:20:37.542797Z,2029-12-19T22:17:26.542797Z,35,90,55,10609,21.034381,105.821758,21.68
charge_2029-12-20T061859834590Z_6484_aa000c16,2029-12-20T06:18:59.834590Z,2029-12-20T09:04:52.834590Z,49,100,51,9953,21.034485,105.821798,19.07
charge_2029-12-21T033640167143Z_2820_da674334,2029-12-21T03:36:40.167143Z,2029-12-21T05:17:40.167143Z,69,97,28,6060,21.034379,105.821931,17.65
charge_2029-12-23T175128575423Z_6939_81647071,2029-12-23T17:51:28.575423Z,2029-12-23T20:56:01.575423Z,25,78,53,11073,21.034419,105.821851,14.75
charge_2029-12-24T124523281920Z_1119_bfd43ac3,2029-12-24T12:45:23.281920Z,2029-12-24T15:38:50.281920Z,52,100,48,10407,21.034342,105.821752,17.18
charge_2029-12-26T234139493855Z_9510_bb497fdc,2029-12-26T23:41:39.493855Z,2029-12-27T03:16:13.493855Z,25,82,57,12874,21.034344,105.82174,20.9
charge_2029-12-27T173313907561Z_9998_581bd292,2029-12-27T17:33:13.907561Z,2029-12-27T20:14:41.907561Z,28,73,45,9688,21.034416,105.821721,21.64
charge_2029-12-29T050050939556Z_5034_45ac9985,2029-12-29T05:00:50.939556Z,2029-12-29T06:58:21.939556Z,29,62,33,7051,21.034441,105.821836,19.08
charge_2030-01-01T080006780632Z_5918_ef7cb5ea,2030-01-01T08:00:06.780632Z,2030-01-01T11:14:22.780632Z,21,78,57,11656,21.034397,105.821794,29.87
charge_2030-01-02T025230744016Z_6581_89ce2b3e,2030-01-02T02:52:30.744016Z,2030-01-02T07:20:15.744016Z,30,100,70,16065,21.034442,105.821794,23.46
charge_2030-01-03T135510515560Z_2228_58f6a12b,2030-01-03T13:55:10.515560Z,2030-01-03T18:17:36.515560Z,22,100,78,15746,21.034303,105.821776,28.53
charge_2030-01-05T222155804854Z_9003_4de69492,2030-01-05T22:21:55.804854Z,2030-01-06T02:14:26.804854Z,17,79,62,13951,21.034433,105.821785,24.06
charge_2030-01-07T200125130830Z_3145_5932772f,2030-01-07T20:01:25.130830Z,2030-01-07T23:51:45.130830Z,32,100,68,13820,21.034399,105.8218,26.91
charge_2030-01-08T064500301124Z_9658_18fee3ce,2030-01-08T06:45:00.301124Z,2030-01-08T10:04:37.301124Z,35,90,55,11977,21.034413,105.821767,29.69
charge_2030-01-08T151236632547Z_9194_28a840c2,2030-01-08T15:12:36.632547Z,2030-01-08T17:04:10.632547Z,14,45,31,6694,21.034406,105.821804,29.02
charge_2030-01-09T001758312216Z_830_6ccc6482,2030-01-09T00:17:58.312216Z,2030-01-09T02:03:20.312216Z,35,63,28,6322,21.034355,105.821837,29.66
charge_2030-01-10T143053472465Z_6458_595b6025,2030-01-10T14:30:53.472465Z,2030-01-10T17:59:10.472465Z,43,100,57,12497,21.034367,105.821751,30.03
charge_2030-01-10T215910551487Z_8702_9ab32587,2030-01-10T21:59:10.472465Z,2030-01-11T00:56:12.472465Z,49,100,51,10622,21.034396,105.821842,26.4
charge_2030-01-13T050415204725Z_7586_d34c4d5f,2030-01-13T05:04:15.204725Z,2030-01-13T08:44:12.204725Z,31,91,60,13197,21.034468,105.82183,28.45
charge_2030-01-14T155749175745Z_9054_ae4def61,2030-01-14T15:57:49.175745Z,2030-01-14T18:31:26.175745Z,50,94,44,9217,21.034332,105.821802,26.69
charge_2030-01-16T124922451733Z_3321_5f517cf4,2030-01-16T12:49:22.451733Z,2030-01-16T16:47:44.451733Z,27,91,64,14302,21.034365,105.82178,29.62
charge_2030-01-18T045128332167Z_6949_f067ef47,2030-01-18T04:51:28.332167Z,2030-01-18T07:42:07.332167Z,46,94,48,10239,21.034366,105.821784,27.96
charge_2030-01-18T161400237291Z_2422_a53282c2,2030-01-18T16:14:00.237291Z,2030-01-18T18:53:36.237291Z,45,90,45,9576,21.0344,105.821763,26.9
charge_2030-01-19T161711390498Z_921_6718b7e2,2030-01-19T16:17:11.390498Z,2030-01-19T21:37:22.390498Z,12,100,88,19211,21.034416,105.821887,27.31
charge_2030-01-20T132856937318Z_6097_c72286bb,2030-01-20T13:28:56.937318Z,2030-01-20T16:59:25.937318Z,22,81,59,12629,21.034317,105.821859,26.88
charge_2030-01-21T235927139767Z_2568_65d35499,2030-01-21T23:59:27.139767Z,2030-01-22T01:26:22.139767Z,67,90,23,5215,21.034294,105.821786,27.52
charge_2030-01-22T192438180452Z_7535_74d3a952,2030-01-22T19:24:38.180452Z,2030-01-23T00:02:43.180452Z,20,100,80,16685,21.034499,105.821783,26.97
charge_2030-01-26T154451453397Z_5445_396fa28f,2030-01-26T15:44:51.453397Z,2030-01-26T17:50:56.453397Z,54,88,34,7565,21.034398,105.821794,26.93
charge_2030-01-27T174149242615Z_5614_b6812891,2030-01-27T17:41:49.242615Z,2030-01-27T21:09:53.242615Z,39,100,61,12484,21.034414,105.82181,28.94
charge_2030-01-29T054916227454Z_9530_6d0b856a,2030-01-29T05:49:16.227454Z,2030-01-29T10:08:37.227454Z,31,96,65,15561,21.034407,105.821823,27.3
charge_2030-01-31T053616542329Z_3314_d1dd5965,2030-01-31T05:36:16.542329Z,2030-01-31T07:41:58.542329Z,45,81,36,7542,21.034411,105.821693,28.96
charge_2030-02-01T182956455534Z_3507_e7e09003,2030-02-01T18:29:56.455534Z,2030-02-01T20:56:21.455534Z,58,100,42,8785,21.034441,105.821845,29.87
charge_2030-02-02T035317646269Z_1228_b15ca7ce,2030-02-02T03:53:17.646269Z,2030-02-02T07:25:42.646269Z,13,78,65,12745,21.034317,105.821834,22.93
charge_2030-02-03T050707231258Z_743_a19de781,2030-02-03T05:07:07.231258Z,2030-02-03T09:44:33.231258Z,17,92,75,16646,21.034396,105.821801,29.52
charge_2030-02-05T163225443920Z_8102_3bfbd8fa,2030-02-05T16:32:25.443920Z,2030-02-05T18:45:49.443920Z,39,79,40,8004,21.034304,105.821822,27.87
charge_2030-02-06T071535309549Z_3986_c54f81bb,2030-02-06T07:15:35.309549Z,2030-02-06T10:52:07.309549Z,17,78,61,12992,21.034369,105.821813,31.28
charge_2030-02-09T231439382517Z_9824_ce7a189f,2030-02-09T23:14:39.382517Z,2030-02-10T00:57:48.382517Z,62,92,30,6189,21.034361,105.821765,25.33
charge_2030-02-10T222010217714Z_8074_37969d0a,2030-02-10T22:20:10.217714Z,2030-02-10T23:18:21.217714Z,26,44,18,3491,21.034396,105.821772,30.8
charge_2030-02-12T032506196740Z_3491_789dfb07,2030-02-12T03:25:06.196740Z,2030-02-12T07:14:29.196740Z,19,81,62,13763,21.034377,105.821822,23.44
charge_2030-02-13T020023761699Z_2009_1a3d0b46,2030-02-13T02:00:23.761699Z,2030-02-13T06:06:46.761699Z,25,94,69,14783,21.034373,105.821809,27.44
charge_2030-02-14T152943886924Z_2289_ef56335f,2030-02-14T15:29:43.886924Z,2030-02-14T19:43:09.886924Z,24,94,70,15206,21.034388,105.821809,25.91
charge_2030-02-18T175504696711Z_6560_019430da,2030-02-18T17:55:04.696711Z,2030-02-18T20:35:00.696711Z,34,79,45,9596,21.034436,105.82179,25.35
charge_2030-02-20T210326884395Z_6469_a30447d2,2030-02-20T21:03:26.884395Z,2030-02-21T00:22:24.884395Z,21,81,60,11938,21.034408,105.821825,25.16
charge_2030-02-21T141701470345Z_9903_7e3023e3,2030-02-21T14:17:01.470345Z,2030-02-21T14:57:18.470345Z,68,79,11,2417,21.034424,105.821893,30.08
charge_2030-02-22T150814134244Z_7875_cfaafde5,2030-02-22T15:08:14.134244Z,2030-02-22T18:48:13.134244Z,34,100,66,13199,21.034387,105.821737,31.15
charge_2030-02-24T033254276119Z_3688_ad617555,2030-02-24T03:32:54.276119Z,2030-02-24T06:57:19.276119Z,15,73,58,12265,21.034391,105.821854,24.07
charge_2030-02-25T220350139384Z_4583_5eb54894,2030-02-25T22:03:50.139384Z,2030-02-25T23:33:12.139384Z,20,46,26,5362,21.034304,105.821794,28.6
charge_2030-02-26T182947608712Z_7673_171879e7,2030-02-26T18:29:47.608712Z,2030-02-26T19:46:40.608712Z,36,56,20,4613,21.034404,105.82177,26.29
charge_2030-03-02T215317552285Z_1874_d3b22285,2030-03-02T21:53:17.552285Z,2030-03-02T23:20:32.552285Z,28,53,25,5235,21.034404,105.821827,24.92
charge_2030-03-04T124044238011Z_2772_57fb0609,2030-03-04T12:40:44.238011Z,2030-03-04T16:28:36.238011Z,37,100,63,13672,21.034381,105.82179,29.12
charge_2030-03-05T133012336170Z_7497_90ac25bf,2030-03-05T13:30:12.336170Z,2030-03-05T15:03:37.336170Z,54,79,25,5605,21.034426,105.821792,26.91
charge_2030-03-06T205010791208Z_8037_8c134352,2030-03-06T20:50:10.791208Z,2030-03-07T00:24:57.791208Z,29,95,66,12887,21.034393,105.821791,31.54
charge_2030-03-07T130209234422Z_7493_f3083840,2030-03-07T13:02:09.234422Z,2030-03-07T15:02:20.234422Z,47,79,32,7211,21.034383,105.821821,29.48
charge_2030-03-08T042810822384Z_8882_325ddae8,2030-03-08T04:28:10.822384Z,2030-03-08T08:37:35.822384Z,34,100,66,14965,21.034366,105.821787,26.9
charge_2030-03-10T091845651139Z_9868_0a906916,2030-03-10T09:18:45.651139Z,2030-03-10T13:20:40.651139Z,22,97,75,14515,21.034344,105.82177,27.92
charge_2030-03-13T143506584447Z_6562_5b7ef75f,2030-03-13T14:35:06.584447Z,2030-03-13T19:38:06.584447Z,14,100,86,18180,21.034403,105.821886,24.94
charge_2030-03-15T150050186581Z_9757_17ed99c1,2030-03-15T15:00:50.186581Z,2030-03-15T17:12:49.186581Z,61,100,39,7919,21.034384,105.821732,29.38
charge_2030-03-16T211108128686Z_354_3dc46776,2030-03-16T21:11:08.128686Z,2030-03-17T00:40:42.128686Z,21,82,61,12574,21.034358,105.821775,28.33
charge_2030-03-17T204449225587Z_1542_60daaf27,2030-03-17T20:44:49.225587Z,2030-03-18T01:17:54.225587Z,13,97,84,16385,21.034314,105.821854,30.96
charge_2030-03-18T051754466330Z_4912_6bac890f,2030-03-18T05:17:54.225587Z,2030-03-18T08:57:51.225587Z,23,90,67,13197,21.034512,105.821786,26.31
charge_2030-03-18T062732226199Z_3877_5425f0bf,2030-03-18T06:27:32.226199Z,2030-03-18T09:45:27.226199Z,13,71,58,11875,21.034334,105.821732,30.48
charge_2030-03-19T034524413948Z_1136_cd1771ee,2030-03-19T03:45:24.413948Z,2030-03-19T07:50:49.413948Z,14,80,66,14725,21.034374,105.821806,24.36
charge_2030-03-20T225911869956Z_586_67cedb9a,2030-03-20T22:59:11.869956Z,2030-03-21T03:26:51.869956Z,28,100,72,16060,21.034317,105.82179,25.12
charge_2030-03-21T210618730589Z_3641_2a50d868,2030-03-21T21:06:18.730589Z,2030-03-22T00:31:00.730589Z,34,91,57,12282,21.034422,105.82181,26.33
charge_2030-03-22T224624833327Z_7393_e8469ed4,2030-03-22T22:46:24.833327Z,2030-03-23T00:09:00.833327Z,23,47,24,4956,21.034432,105.821782,26.26
charge_2030-03-23T041147993171Z_8513_e9ce1aed,2030-03-23T04:11:47.993171Z,2030-03-23T09:10:56.993171Z,19,100,81,17949,21.034485,105.821872,30.44
charge_2030-03-27T040635123613Z_855_daf1a47f,2030-03-27T04:06:35.123613Z,2030-03-27T07:39:51.123613Z,19,81,62,12796,21.034371,105.82177,26.17
charge_2030-03-30T001824978802Z_708_549fed22,2030-03-30T00:18:24.978802Z,2030-03-30T04:11:26.978802Z,33,100,67,13982,21.034391,105.821794,25.64
charge_2030-03-31T064310845716Z_632_ddfc797a,2030-03-31T06:43:10.845716Z,2030-03-31T10:33:44.845716Z,35,97,62,13834,21.034374,105.821829,25.58
charge_2030-04-02T032105761259Z_6291_b84e1dd8,2030-04-02T03:21:05.761259Z,2030-04-02T07:24:41.761259Z,30,94,64,14616,21.034454,105.82183,23.95
charge_2030-04-03T030743368682Z_800_b55bb3b4,2030-04-03T03:07:43.368682Z,2030-04-03T04:36:09.368682Z,57,82,25,5306,21.03439,105.821772,24.64
charge_2030-04-04T010040907659Z_7064_b917bf9f,2030-04-04T01:00:40.907659Z,2030-04-04T03:58:23.907659Z,28,78,50,10663,21.034393,105.821833,24.32
charge_2030-04-06T041813657910Z_1974_d2018eb8,2030-04-06T04:18:13.657910Z,2030-04-06T05:53:27.657910Z,65,91,26,5714,21.034296,105.821733,29.13
charge_2030-04-11T235434790596Z_4731_9954a227,2030-04-11T23:54:34.790596Z,2030-04-12T03:28:03.790596Z,20,81,61,12809,21.034384,105.82181,27.78
charge_2030-04-16T155339285187Z_7702_5f4b4764,2030-04-16T15:53:39.285187Z,2030-04-16T16:18:14.285187Z,71,78,7,1475,21.034406,105.821841,25.36
charge_2030-04-17T011904276865Z_8824_4875e800,2030-04-17T01:19:04.276865Z,2030-04-17T03:09:56.276865Z,13,44,31,6652,21.034402,105.821769,25
charge_2030-04-18T132728442136Z_6330_367f6de3,2030-04-18T13:27:28.442136Z,2030-04-18T17:02:46.442136Z,35,96,61,12918,21.034339,105.82184,25.17
